STATEFP,COUNTYFP,TRACTCE,AFFGEOID,GEOID,GEOID_2020,COUNTY,StateDesc,STATEABBR,LOCATION,E_TOTPOP,M_TOTPOP,E_DAYPOP,SPL_EJI,RPL_EJI,SPL_SER,RPL_SER,SPL_EJI_CBM,RPL_EJI_CBM,E_MINRTY,EPL_MINRTY,SPL_SVM_DOM1,RPL_SVM_DOM1,E_POV200,EPL_POV200,E_NOHSDP,EPL_NOHSDP,E_UNEMP,EPL_UNEMP,E_RENTER,EPL_RENTER,E_HOUBDN,EPL_HOUBDN,E_UNINSUR,EPL_UNINSUR,E_NOINT,EPL_NOINT,SPL_SVM_DOM2,RPL_SVM_DOM2,E_AGE65,EPL_AGE65,E_AGE17,EPL_AGE17,E_DISABL,EPL_DISABL,E_LIMENG,EPL_LIMENG,SPL_SVM_DOM3,RPL_SVM_DOM3,E_MOBILE,EPL_MOBILE,E_GROUPQ,EPL_GROUPQ,SPL_SVM_DOM4,RPL_SVM_DOM4,SPL_SVM,RPL_SVM,E_OZONE,EPL_OZONE,E_PM,EPL_PM,E_DSLPM,EPL_DSLPM,E_TOTCR,EPL_TOTCR,SPL_EBM_DOM1,RPL_EBM_DOM1,E_NPL,EPL_NPL,E_TRI,EPL_TRI,E_TSD,EPL_TSD,E_RMP,EPL_RMP,E_COAL,EPL_COAL,E_LEAD,EPL_LEAD,SPL_EBM_DOM2,RPL_EBM_DOM2,E_PARK,EPL_PARK,E_HOUAGE,EPL_HOUAGE,E_WLKIND,EPL_WLKIND,SPL_EBM_DOM3,RPL_EBM_DOM3,E_RAIL,EPL_RAIL,E_ROAD,EPL_ROAD,E_AIRPRT,EPL_AIRPRT,SPL_EBM_DOM4,RPL_EBM_DOM4,E_IMPWTR,EPL_IMPWTR,F_IMPWTR,SPL_EBM_DOM5,RPL_EBM_DOM5,SPL_EBM,RPL_EBM,E_ASTHMA,EPL_ASTHMA,F_ASTHMA,E_CANCER,EPL_CANCER,F_CANCER,E_CHD,EPL_CHD,F_CHD,E_MHLTH,EPL_MHLTH,F_MHLTH,E_DIABETES,EPL_DIABETES,F_DIABETES,F_HVM,RPL_HVM,E_NEHD,EPL_NEHD,SPL_CBM_DOM1,RPL_CBM_DOM1,E_BURN,EPL_BURN,E_SMOKE,EPL_SMOKE,SPL_CBM_DOM2,RPL_CBM_DOM2,E_CFLD,EPL_CFLD,F_CFLD,E_DRGT,EPL_DRGT,F_DRGT,E_HRCN,EPL_HRCN,F_HRCN,E_RFLD,EPL_RFLD,F_RFLD,E_SWND,EPL_SWND,F_SWND,E_TRND,EPL_TRND,F_TRND,SPL_CBM_DOM3,RPL_CBM_DOM3,SPL_CBM,RPL_CBM,AFAM,E_AFAM,HISP,E_HISP,ASIAN,E_ASIAN,AIAN,E_AIAN,NHPI,E_NHPI,TWOMORE,E_TWOMORE,OTHERRACE,E_OTHERRACE,Tribe_PCT_Tract,Tribe_Names,Tribe_Flag
42,011,011704,140000US42011011704,42011011704,42011011704,Berks County,Pennsylvania,PA,Census Tract 117.04; Berks County; Pennsylvania,2451,287,1459,1.0334,0.3501,0.6334,0.2307,1.7812,0.4856,6.3,0.0848,0.0848,0.0848,15.5876,0.2283,3.6,0.1965,0.7,0.0488,13,0.1808,16.1,0.2058,3.8,0.267,4.3,0.1864,1.3136,0.0706,18,0.591,21.9,0.5169,10.3,0.3319,0,0,1.4398,0.1375,0,0,0.2,0.443,0.443,0.2021,3.2812,0.0378,0.274,0.5463,0.548,0.8557,0.1847,0.4069,20,0.0434,1.8523,0.6353,0,0,0,0,0,0,0,0,25.0689,0.9982,0,0,0.9982,0.4406,39.9384,0.815,47.9,0.4158,5.2778,0.8449,2.0757,0.8472,1.1818,0.3424,69.6123,0.4335,0,0,0.7759,0.3665,0.691,0.6253,0,0.6253,0.6253,6.3274,0.5956,10.4,0.4446,0,10.1,0.8054,1,8,0.6859,1,15.2,0.2933,0,11.3,0.4116,0,2,0.4,10.6,0.3274,0.3274,0.3274,0,0,6.5,0.3111,0.3111,0.3084,0,0,1,3.5,0.2012,9,0.0818,0.5755,9,5.2083,0.9027,9,7.3972,0.9508,9,0,0,0,2.6302,0.8527,3.2687,0.7478,2,0.1,41,1.7,54,2.2,0,0,0,0,57,2.3,0,0,0,-999,-999
42,103,950204,140000US42103950204,42103950204,42103950204,Pike County,Pennsylvania,PA,Census Tract 9502.04; Pike County; Pennsylvania,1706,233,874,0.7854,0.2032,0.3854,0.0902,1.4194,0.2853,14,0.2355,0.2355,0.2355,21.6676,0.3655,6.8,0.403,13.1,0.9354,9.7,0.1142,23.4,0.4686,1.1,0.0509,6.7,0.3137,2.6513,0.3073,44.7,0.9864,12.7,0.0994,14.8,0.6335,0,0,1.7193,0.2835,0.1,0.4612,0,0,0.4612,0.2323,5.0673,0.2214,0,0,0,0,0.0691,0.0687,20,0.0434,0.1121,0.0254,2.2669,0.9371,0,0,2.2672,0.4867,0,0,0,0,0,0,1.4238,0.5875,62.5183,0.7461,36.7,0.3002,4.8889,0.8804,1.9267,0.7505,37.0951,0.5589,0,0,0,0,0.5589,0.1954,0.078,0.2019,0,0.2019,0.2019,4.2234,0.164,10.2,0.3849,0,12,0.9488,1,9.3,0.8516,1,14,0.1741,0,13.1,0.6239,0,2,0.4,15.2,0.6949,0.6949,0.6949,0,0,7.5,0.4476,0.4476,0.444,0,0,1,0,0,0,0.052,0.5226,9,0.625,0.105,9,4.6866,0.7252,9,0.0556,0.5198,9,1.8726,0.534,3.0151,0.634,46,2.7,71,4.2,0,0,0,0,0,0,0,0,122,7.2,0,-999,-999
42,103,950504,140000US42103950504,42103950504,42103950504,Pike County,Pennsylvania,PA,Census Tract 9505.04; Pike County; Pennsylvania,1892,330,1175,0.8678,0.2493,0.2678,0.0454,1.4875,0.3221,21.9,0.3613,0.3613,0.3613,16.2323,0.2431,2.6,0.132,17,0.9723,11,0.1392,25.8,0.5461,2.6,0.1634,19.2,0.805,3.0011,0.3854,23.3,0.8178,14.9,0.1534,21.1,0.8834,0,0,1.8546,0.3835,0,0,0,0,0,0,5.217,0.2437,0.091,0.3188,0,0,0.0952,0.1409,20,0.0434,0.5031,0.1016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.6041,0.6746,34.3,0.2777,5.9444,0.778,1.7303,0.591,0,0,27.9415,0.2689,0,0,0.2689,0.087,0.324,0.3962,0,0.3962,0.3962,2.8985,0.0241,10.5,0.4749,0,12.6,0.9639,1,9.9,0.9021,1,14,0.1741,0,13.7,0.683,1,3,0.6,15,0.6757,0.6757,0.6757,0,0,7.4,0.4326,0.4326,0.4291,0,0,1,0,0,0,0.0521,0.5227,9,0.625,0.105,9,4.7169,0.7274,9,0.0556,0.5198,9,1.8749,0.5347,2.9832,0.6197,45,2.4,216,11.4,43,2.3,0,0,0,0,110,5.8,0,0,0,-999,-999
42,103,950901,140000US42103950901,42103950901,42103950901,Pike County,Pennsylvania,PA,Census Tract 9509.01; Pike County; Pennsylvania,2658,217,1371,1.2537,0.4856,0.6537,0.2446,1.4769,0.3168,21.2,0.3502,0.3502,0.3502,25.9231,0.4583,7.5,0.4425,8.2,0.7926,15.2,0.2268,21.4,0.3982,8.1,0.5789,8.5,0.4059,3.3032,0.4566,16.3,0.4966,21.8,0.5103,16.6,0.7279,2,0.5931,2.3279,0.7668,18.1,0.8785,0.8,0.658,1.5365,0.9011,7.5178,0.6284,0.091,0.3188,0,0,0.0861,0.1135,20,0.0434,0.4757,0.0957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.6126,0.8064,33.8,0.2734,4.9333,0.8759,1.9557,0.7705,0,0,20.9946,0.2331,0,0,0.2331,0.0783,0.142,0.2548,0,0.2548,0.2548,2.9193,0.0253,10.8,0.5656,0,10.8,0.8848,1,10.1,0.9155,1,16,0.3855,0,14.1,0.7185,1,3,0.6,15,0.6757,0.6757,0.6757,0,0,7.6,0.4665,0.4665,0.4628,0,0,1,0,0,0,0.0409,0.4824,9,0.625,0.105,9,2.9188,0.5881,9,0,0,0,1.1755,0.2279,2.3177,0.2232,0,0,383,14.4,63,2.4,8,0.3,0,0,109,4.1,0,0,0,-999,-999
42,105,950101,140000US42105950101,42105950101,42105950101,Potter County,Pennsylvania,PA,Census Tract 9501.01; Potter County; Pennsylvania,2211,219,1969,1.6194,0.6836,0.8194,0.3704,1.6792,0.4271,2.9,0.0216,0.0216,0.0216,43.7756,0.7793,14.7,0.7286,4.7,0.5103,16.1,0.2458,24.1,0.492,18.1,0.8946,23,0.8778,4.5284,0.7377,20,0.69,28.4,0.8552,12.5,0.4874,1.1,0.4781,2.5107,0.869,11.7,0.8134,0.5,0.5859,1.3993,0.833,8.46,0.7774,0,0,0,0,0.0474,0.0323,10,0.001,0.0333,0.0063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2858,0.9349,66.2,0.6199,4.6667,0.9015,2.4563,0.9844,0,0,0,0,0,0,0,0,0.812,0.6894,0,0.6894,0.6894,3.179,0.042,11.2,0.6788,1,10.2,0.8184,1,10,0.9088,1,18.3,0.6557,0,13.9,0.7014,1,4,0.8,12.2,0.4746,0.4746,0.4746,0,0,7.9,0.5131,0.5131,0.5091,0,0,1,0,0,0,0.0234,0.367,9,0.7083,0.1357,9,1.6548,0.4476,9,0,0,0,0.9503,0.1059,1.938,0.0598,26,1.2,25,1.1,0,0,0,0,0,0,13,0.6,0,0,0,-999,-999
42,001,031102,140000US42001031102,42001031102,42001031102,Adams County,Pennsylvania,PA,Census Tract 311.02; Adams County; Pennsylvania,3718,323,1990,1.0115,0.3362,0.6115,0.216,1.6512,0.411,19.9,0.3309,0.3309,0.3309,11.8074,0.1451,6.1,0.3599,7.8,0.7705,11.7,0.1537,17.9,0.2697,3.9,0.2758,8,0.3811,2.3558,0.2454,22.4,0.7884,20,0.3963,11.6,0.4255,0.8,0.4212,2.0314,0.5362,1.2,0.5585,0,0,0.5585,0.3054,5.2766,0.2522,0,0,0,0,0.1732,0.3739,20,0.0434,0.4173,0.0849,0,0,38.8454,0.6208,26.6083,0.6289,48.6159,0.8975,0,0,0,0,2.1472,0.8231,47.6915,0.7906,23.7,0.1887,9.5,0.4532,1.4325,0.2904,15.9429,0.4515,0.0426,0.0933,0,0,0.5448,0.1884,0.826,0.6979,0,0.6979,0.6979,5.2397,0.3593,10.2,0.3849,0,10.4,0.8434,1,8,0.6859,1,14.8,0.2508,0,11.4,0.4241,0,2,0.4,12.2,0.4746,0.4746,0.4746,0,0,5.8,0.2477,0.2477,0.2458,0,0,1,6.0455,0.3257,9,0.0818,0.5755,9,1.9167,0.4929,9,6.4206,0.9104,9,0,0,0,2.3045,0.7235,3.0268,0.6397,104,2.8,332,8.9,9,0.2,19,0.5,0,0,238,6.4,38,1,0,-999,-999
42,003,051000,140000US42003051000,42003051000,42003051000,Allegheny County,Pennsylvania,PA,Census Tract 510; Allegheny County; Pennsylvania,2187,303,6158,2.3411,0.9435,1.7411,0.94,2.5353,0.8512,65.3,0.766,0.766,0.766,74.1935,0.983,16,0.7615,8.9,0.8263,95.9,0.9843,62.2,0.991,9.2,0.6347,20.3,0.8294,6.0102,0.9672,7.6,0.0925,6.8,0.0345,18.8,0.8174,0.4,0.3193,1.2637,0.0851,0,0,40.5,0.9863,0.9863,0.6693,9.0262,0.8521,0.274,0.5463,0,0,0.4051,0.8385,50,0.9908,2.3756,0.8196,0,0,99.6113,0.8486,100,0.8446,19.3878,0.8226,0,0,0,0,2.5158,0.9067,100,0.5514,17.9,0.1474,13.4583,0.2081,0.9069,0.0266,100,0.8112,100,0.6136,0,0,1.4248,0.7208,0.998,0.8644,0,0.8644,0.8644,8.0875,0.889,14.1,0.9791,1,4.1,0.0557,0,6.7,0.4623,0,25.8,0.983,1,15.9,0.8401,1,3,0.6,17.4,0.8627,0.8627,0.8627,0,0,8,0.529,0.529,0.5249,0,0,1,0,0,0,0.0292,0.4172,9,0,0,0,1.7045,0.4525,9,0,0,0,0.8697,0.0809,2.2614,0.1942,1162,53.1,98,4.5,154,7,0,0,0,0,15,0.7,0,0,0,-999,-999
42,003,080700,140000US42003080700,42003080700,42003080700,Allegheny County,Pennsylvania,PA,Census Tract 807; Allegheny County; Pennsylvania,2034,337,1303,1.0703,0.3733,1.0703,0.5747,1.2561,0.203,40.5,0.5807,0.5807,0.5807,31.771,0.5811,1.5,0.0668,2.3,0.2064,90.3,0.9718,54.8,0.973,7.4,0.5368,11.7,0.5537,3.8896,0.5953,7.1,0.0786,12.1,0.0886,5.2,0.0489,1,0.46,0.6761,0.0167,0,0,2,0.7834,0.7834,0.4742,5.9298,0.3538,0.274,0.5463,0,0,0.351,0.7726,30,0.4976,1.8165,0.6232,0,0,88.1169,0.7887,100,0.8446,0,0,0,0,0,0,1.6333,0.6794,100,0.5514,75.9,0.7307,16.5833,0.025,1.3071,0.1913,100,0.8112,100,0.6136,0,0,1.4248,0.7208,0.918,0.7668,0,0.7668,0.7668,6.9485,0.7165,9.4,0.1813,0,3.9,0.0425,0,2.7,0.0157,0,15.3,0.3045,0,5.2,0.0166,0,0,0,17.4,0.8627,0.8627,0.8627,0,0,7.9,0.5131,0.5131,0.5091,0,0,1,0,0,0,0.0292,0.4172,9,0,0,0,1.7045,0.4525,9,0,0,0,0.8697,0.0809,2.2455,0.1858,148,7.3,164,8.1,359,17.6,0,0,0,0,153,7.5,0,0,0,-999,-999
42,003,100500,140000US42003100500,42003100500,42003100500,Allegheny County,Pennsylvania,PA,Census Tract 1005; Allegheny County; Pennsylvania,2023,234,739,1.9156,0.8154,1.5156,0.8446,2.1014,0.6617,69.3,0.7897,0.7897,0.7897,31.3835,0.573,6.1,0.3599,4.8,0.5218,26.3,0.444,35.5,0.78,3.2,0.215,14.5,0.6645,3.5582,0.5163,26.5,0.893,19.9,0.3899,16.8,0.7369,0.1,0.2298,2.2496,0.7125,0,0,3,0.8419,0.8419,0.5201,7.4394,0.6149,0.365,0.6153,0,0,0.3514,0.773,30,0.4976,1.8859,0.6473,0,0,85.9075,0.7802,73.3633,0.7546,85.9075,0.956,0,0,0,0,2.4908,0.9001,100,0.5514,85.5,0.8455,12.1667,0.3028,1.6997,0.5613,85.1615,0.7284,100,0.6136,0,0,1.342,0.6555,0.918,0.7668,0,0.7668,0.7668,8.1852,0.9007,11.3,0.7042,1,7.8,0.4639,0,7.7,0.6383,0,14.9,0.2609,0,15.5,0.8187,1,2,0.4,17.4,0.8627,0.8627,0.8627,0,0,7.9,0.5131,0.5131,0.5091,0,0,1,0,0,0,0.0292,0.4172,9,0,0,0,1.7045,0.4525,9,0,0,0,0.8697,0.0809,2.2455,0.1858,1276,63.1,26,1.3,41,2,0,0,0,0,48,2.4,11,0.5,0,-999,-999
42,003,120300,140000US42003120300,42003120300,42003120300,Allegheny County,Pennsylvania,PA,Census Tract 1203; Allegheny County; Pennsylvania,2093,681,557,2.3665,0.9493,1.7665,0.9495,2.5523,0.8571,98.4,0.9776,0.9776,0.9776,54.6583,0.8927,6,0.3534,7.7,0.7647,50.7,0.7537,40,0.8524,12.4,0.7644,25.9,0.9152,5.2965,0.8759,13.5,0.3428,29.5,0.8875,18.4,0.8028,2,0.5931,2.6262,0.9169,1.9,0.6035,0,0,0.6035,0.3356,9.5038,0.9057,0.274,0.5463,0,0,0.3297,0.7395,30,0.4976,1.7834,0.6118,0,0,52.7257,0.67,40.0903,0.671,30.6056,0.8566,0,0,0,0,2.1976,0.8328,100,0.5514,93.6,0.9424,13.75,0.1855,1.6793,0.5413,100,0.8112,100,0.6136,0,0,1.4248,0.7208,0.918,0.7668,0,0.7668,0.7668,7.8519,0.8608,13,0.9386,1,5.9,0.2434,0,8.5,0.7571,1,16.9,0.4965,0,20.2,0.961,1,3,0.6,17.4,0.8627,0.8627,0.8627,0,0,7.9,0.5131,0.5131,0.5091,0,0,1,0,0,0,0.0292,0.4172,9,0,0,0,1.7045,0.4525,9,0,0,0,0.8697,0.0809,2.2455,0.1858,1678,80.2,343,16.4,0,0,0,0,0,0,28,1.3,11,0.5,0,-999,-999
42,003,140500,140000US42003140500,42003140500,42003140500,Allegheny County,Pennsylvania,PA,Census Tract 1405; Allegheny County; Pennsylvania,1884,348,1619,0.9439,0.2946,0.9439,0.4717,1.1381,0.1533,41.5,0.59,0.59,0.59,13.5974,0.1847,0,0,3.3,0.3381,60.8,0.8365,11.9,0.0873,0.5,0.02,6.6,0.3083,1.7749,0.1371,15.5,0.452,12,0.0868,14.1,0.5907,0,0,1.1295,0.0586,0,0,1,0.6883,0.6883,0.4,4.1827,0.1109,0.274,0.5463,0,0,0.3342,0.7465,40,0.9248,2.2176,0.7658,0,0,100,0.8598,100,0.8446,0,0,0,0,0,0,1.7044,0.7095,100,0.5514,92.7,0.9323,15.8889,0.0477,1.5314,0.3855,100,0.8112,100,0.6136,0,0,1.4248,0.7208,0.933,0.7767,0,0.7767,0.7767,7.6549,0.833,9.6,0.2258,0,6,0.2545,0,4.2,0.0701,0,12.8,0.087,0,8.2,0.0887,0,0,0,17.4,0.8627,0.8627,0.8627,0,0,8,0.529,0.529,0.5249,0,0,1,0,0,0,0.0292,0.4172,9,0,0,0,1.7045,0.4525,9,0,0,0,0.8697,0.0809,2.2614,0.1942,503,26.7,67,3.6,99,5.3,0,0,0,0,103,5.5,9,0.5,0,-999,-999
42,003,160800,140000US42003160800,42003160800,42003160800,Allegheny County,Pennsylvania,PA,Census Tract 1608; Allegheny County; Pennsylvania,2334,541,1421,1.1377,0.4148,1.1377,0.6247,1.3387,0.2424,15.7,0.2648,0.2648,0.2648,29.2202,0.5288,2.8,0.1448,5.3,0.5748,52.7,0.7725,31.9,0.7087,6.6,0.4844,6.9,0.3237,3.5377,0.5113,11.8,0.2542,9.7,0.0571,15.8,0.6883,0.3,0.2859,1.2855,0.0907,0.7,0.5119,0.1,0.3697,0.8816,0.5563,5.9696,0.3603,0.274,0.5463,0,0,0.3897,0.8201,30,0.4976,1.864,0.6397,0,0,82.8232,0.7696,77.856,0.765,0,0,0,0,0,0,1.5346,0.6355,100,0.5514,91.7,0.9211,14.2292,0.1473,1.6198,0.4798,100,0.8112,100,0.6136,0,0,1.4248,0.7208,0.998,0.8644,0,0.8644,0.8644,7.3076,0.7774,10.5,0.4749,0,6.3,0.2876,0,4.8,0.1258,0,17.1,0.5194,0,7.7,0.0665,0,0,0,17.6,0.8765,0.8765,0.8765,0,0,8,0.529,0.529,0.5249,0,0,1,0,0,0,0.0292,0.4172,9,0,0,0,1.7045,0.4525,9,0.0278,0,2,0.8697,0.0809,2.2752,0.201,144,6.2,120,5.1,35,1.5,0,0,0,0,67,2.9,0,0,0,-999,-999
42,003,202300,140000US42003202300,42003202300,42003202300,Allegheny County,Pennsylvania,PA,Census Tract 2023; Allegheny County; Pennsylvania,3677,743,3520,0.9755,0.3132,0.9755,0.4972,1.1827,0.1712,30.8,0.4788,0.4788,0.4788,17.5944,0.2733,4.5,0.2568,1.6,0.1242,45.5,0.7026,13.2,0.1192,2.2,0.1314,4.4,0.1921,1.7996,0.1413,16.5,0.5075,15.3,0.1662,11.1,0.3896,0.4,0.3193,1.3826,0.1179,0,0,3.9,0.8764,0.8764,0.5513,4.5374,0.1521,0.365,0.6153,0,0,0.3004,0.6845,30,0.4976,1.7974,0.6165,0,0,15.8962,0.5111,44.3208,0.6833,15.4256,0.8081,0,0,0,0,2.0025,0.798,100,0.5514,77.5,0.7493,10.9167,0.3742,1.6749,0.5364,52.315,0.6165,100,0.6136,0,0,1.2301,0.5841,1,0.8863,0,0.8863,0.8863,7.5912,0.8234,9.7,0.2505,0,8.8,0.6013,0,6.2,0.3654,0,14.2,0.192,0,9.1,0.1557,0,0,0,17.8,0.8874,0.8874,0.8874,0,0,8,0.529,0.529,0.5249,0,0,1,0,0,0,0.0292,0.4172,9,0,0,0,1.7045,0.4525,9,0,0,0,0.8697,0.0809,2.2861,0.2072,579,15.7,26,0.7,317,8.6,0,0,0,0,209,5.7,0,0,0,-999,-999
42,003,445500,140000US42003445500,42003445500,42003445500,Allegheny County,Pennsylvania,PA,Census Tract 4455; Allegheny County; Pennsylvania,3873,21,5186,1.155,0.4258,0.955,0.4802,1.3823,0.2657,18.2,0.3046,0.3046,0.3046,22.3857,0.382,1.9,0.0891,7.4,0.747,34.8,0.5743,29.9,0.661,1.9,0.1075,15.6,0.7027,3.2636,0.4473,18.2,0.6019,24.4,0.6743,11.5,0.4184,0,0,1.6946,0.2666,0,0,0.2,0.443,0.443,0.2021,5.7058,0.3175,0.274,0.5463,0,0,0.2263,0.5191,30,0.4976,1.563,0.5297,0,0,74.6078,0.7416,93.8021,0.8071,0,0,0,0,0,0,1.5487,0.6422,100,0.5514,90,0.9005,16.2778,0.0334,1.4853,0.3386,87.5784,0.7375,88.7446,0.5105,0,0,1.248,0.5947,0.801,0.683,0,0.683,0.683,6.528,0.6375,10.4,0.4446,0,10.1,0.8054,1,6.8,0.481,0,14.1,0.1832,0,10.3,0.2855,0,1,0.2,17.6,0.8765,0.8765,0.8765,0,0,8.2,0.5482,0.5482,0.5438,0,0,1,0,0,0,0.0272,0.4129,9,0,0,0,1.799,0.4868,9,0,0,0,0.8997,0.0926,2.3244,0.2273,269,6.9,67,1.7,18,0.5,0,0,0,0,332,8.6,19,0.5,0,-999,-999
42,003,460001,140000US42003460001,42003460001,42003460001,Allegheny County,Pennsylvania,PA,Census Tract 4600.01; Allegheny County; Pennsylvania,4883,372,3901,1.2545,0.4861,1.0545,0.5619,1.4664,0.3112,7.8,0.117,0.117,0.117,12.9297,0.1695,5.7,0.3348,3.7,0.3899,21.1,0.3489,15.1,0.1734,2.8,0.1794,20.3,0.8294,2.4253,0.2597,23.7,0.8299,17,0.2316,11.2,0.3968,0.4,0.3193,1.7776,0.3243,0,0,0.8,0.658,0.658,0.376,4.9779,0.2088,0.274,0.5463,0,0,0.2615,0.6026,30,0.4976,1.6465,0.5587,0,0,62.4868,0.703,61.9185,0.7278,43.518,0.888,0,0,0,0,2.3188,0.858,67.5514,0.7302,70.7,0.672,10,0.4241,1.8263,0.6743,73.702,0.6883,95.1704,0.5453,0,0,1.2336,0.5863,0.855,0.7177,0,0.7177,0.7177,7.7429,0.8457,9.9,0.3015,0,11,0.9007,1,7.6,0.623,0,13.6,0.1409,0,10.5,0.3098,0,1,0.2,17.6,0.8765,0.8765,0.8765,0,0,8.2,0.5482,0.5482,0.5438,0,0,1,0,0,0,0.0292,0.4172,9,0,0,0,1.7045,0.4525,9,0,0,0,0.8697,0.0809,2.2944,0.2119,252,5.2,8,0.2,0,0,0,0,0,0,121,2.5,0,0,0,-999,-999
42,003,473200,140000US42003473200,42003473200,42003473200,Allegheny County,Pennsylvania,PA,Census Tract 4732; Allegheny County; Pennsylvania,3085,372,2380,0.9415,0.293,0.7415,0.309,1.1555,0.1606,15.5,0.2611,0.2611,0.2611,20.0519,0.3289,4.3,0.2435,1.3,0.0949,51.2,0.7581,23.4,0.4686,1.4,0.0703,4.3,0.1864,2.1507,0.2048,24.8,0.8575,20.2,0.4093,15,0.645,1.8,0.5723,2.4841,0.857,0,0,0.2,0.443,0.443,0.2021,5.3389,0.2614,0.365,0.6153,0,0,0.2613,0.6022,30,0.4976,1.7151,0.585,0,0,17.3138,0.5199,16.9418,0.5919,0,0,0,0,0,0,1.1118,0.4761,100,0.5514,91.6,0.9198,16.6667,0.0235,1.4947,0.3477,0,0,100,0.6136,0,0,0.6136,0.2271,0.996,0.8552,0,0.8552,0.8552,5.7904,0.4801,9.9,0.3015,0,10.4,0.8434,1,6.1,0.3455,0,13.6,0.1409,0,9.2,0.1651,0,1,0.2,17.8,0.8874,0.8874,0.8874,0,0,8.1,0.5417,0.5417,0.5375,0,0,1,0,0,0,0.0292,0.4172,9,0,0,0,1.7045,0.4525,9,0,0,0,0.8697,0.0809,2.2988,0.214,62,2,170,5.5,77,2.5,0,0,0,0,139,4.5,29,0.9,0,-999,-999
42,003,475303,140000US42003475303,42003475303,42003475303,Allegheny County,Pennsylvania,PA,Census Tract 4753.03; Allegheny County; Pennsylvania,4208,519,1695,0.6753,0.1491,0.4753,0.1337,1.4331,0.2929,3.6,0.0327,0.0327,0.0327,10.5988,0.12,1.5,0.0668,4.7,0.5103,7.3,0.073,9.4,0.0423,1.6,0.0846,7.3,0.3448,1.2418,0.0616,25.4,0.8714,22.3,0.5433,9.9,0.3031,0.2,0.2539,1.9717,0.4822,0,0,0.4,0.5495,0.5495,0.2855,3.7957,0.0744,0.183,0.4757,0,0,0.2057,0.466,40,0.9248,1.8665,0.6407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.5514,84.6,0.8351,5.3333,0.8413,2.2278,0.9243,0,0,74.2634,0.4513,0,0,0.4513,0.1446,1,0.8863,0,0.8863,0.8863,5.4319,0.4009,9.9,0.3015,0,11.6,0.9345,1,7.1,0.5371,0,13,0.099,0,9.7,0.2165,0,1,0.2,18,0.8943,0.8943,0.8943,0,0,8.2,0.5482,0.5482,0.5438,0,0,1,0,0,0,0.0292,0.4172,9,7.625,0.9769,9,1.7045,0.4525,9,0,0,0,1.8466,0.5179,3.2891,0.7578,12,0.3,8,0.2,12,0.3,57,1.4,0,0,61,1.4,0,0,0,-999,-999
42,003,475402,140000US42003475402,42003475402,42003475402,Allegheny County,Pennsylvania,PA,Census Tract 4754.02; Allegheny County; Pennsylvania,3250,378,2327,0.7793,0.2001,0.5793,0.1951,1.5371,0.3486,5.8,0.0742,0.0742,0.0742,10.1846,0.1116,1.1,0.0458,4.1,0.4402,20.7,0.3407,13.4,0.124,3.5,0.2412,5.7,0.2606,1.5641,0.1038,20,0.69,17,0.2316,12.1,0.4601,0,0,1.3817,0.1175,0.1,0.4612,0,0,0.4612,0.2323,3.4812,0.0503,0.274,0.5463,0,0,0.221,0.5063,40,0.9248,1.9774,0.6799,0,0,8.076,0.4506,0,0,0,0,0,0,0,0,0.4506,0.2118,100,0.5514,80.1,0.7802,9.6667,0.4426,1.7742,0.6304,0.9865,0.34,100,0.6136,0,0,0.9536,0.4403,0.997,0.8593,0,0.8593,0.8593,6.0151,0.529,10,0.3285,0,9.8,0.7614,1,7.1,0.5371,0,14.1,0.1832,0,10.2,0.2733,0,1,0.2,18,0.8943,0.8943,0.8943,0,0,8.2,0.5482,0.5482,0.5438,0,0,1,0,0,0,0.0292,0.4172,9,7.625,0.9769,9,1.7045,0.4525,9,0,0,0,1.8466,0.5179,3.2891,0.7578,65,2,23,0.7,94,2.9,0,0,0,0,5,0.2,0,0,0,-999,-999
