ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV150,M_POV150,E_UNEMP,M_UNEMP,E_HBURD,M_HBURD,E_NOHSDP,M_NOHSDP,E_UNINSUR,M_UNINSUR,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_LIMENG,M_LIMENG,E_MINRTY,M_MINRTY,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV150,MP_POV150,EP_UNEMP,MP_UNEMP,EP_HBURD,MP_HBURD,EP_NOHSDP,MP_NOHSDP,EP_UNINSUR,MP_UNINSUR,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_LIMENG,MP_LIMENG,EP_MINRTY,MP_MINRTY,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV150,EPL_UNEMP,EPL_HBURD,EPL_NOHSDP,EPL_UNINSUR,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,EPL_LIMENG,SPL_THEME2,RPL_THEME2,EPL_MINRTY,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV150,F_UNEMP,F_HBURD,F_NOHSDP,F_UNINSUR,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_LIMENG,F_THEME2,F_MINRTY,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_DAYPOP,E_NOINT,M_NOINT,E_AFAM,M_AFAM,E_HISP,M_HISP,E_ASIAN,M_ASIAN,E_AIAN,M_AIAN,E_NHPI,M_NHPI,E_TWOMORE,M_TWOMORE,E_OTHERRACE,M_OTHERRACE,EP_NOINT,MP_NOINT,EP_AFAM,MP_AFAM,EP_HISP,MP_HISP,EP_ASIAN,MP_ASIAN,EP_AIAN,MP_AIAN,EP_NHPI,MP_NHPI,EP_TWOMORE,MP_TWOMORE,EP_OTHERRACE,MP_OTHERRACE
42,Pennsylvania,PA,42101,Philadelphia County,42101000101,Census Tract 1.01; Philadelphia County; Pennsylvania,0.135862730066,1947,296,1558,196,1413,223,61,48,83,86,275,147,15,25,0,11,209,136,40,47,183,131,0,15,15,48,415,386,1237,277,0,11,16,27,549,230,0,11,3.1,2.4,5.1,5.3,19.5,9.9,0.8,1.4,0.0,1.5,10.7,7.2,2.1,2.3,9.4,6.9,0.0,1.1,0.8,2.5,21.3,19.6,79.4,14.7,0.0,1.9,1.1,1.9,38.9,13.0,0.0,0.6,0.0311,0.5576,0.3809,0.0346,0.0,1.0042,0.0933,0.1157,0.0141,0.1862,0.0,0.5775,0.8935,0.0221,0.6118,0.6118,0.6118,0.9912,0.0,0.5882,0.9541,0.0,2.5335,0.6415,5.043,0.1139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,12104,0,11,15,25,248,159,101,72,0,11,0,11,51,52,0,11,0.0,2.1,0.8,1.3,12.7,7.5,5.2,3.6,0.0,1.5,0.0,1.5,2.6,2.7,0.0,1.5
42,Pennsylvania,PA,42101,Philadelphia County,42101013401,Census Tract 134.01; Philadelphia County; Pennsylvania,0.063343121916,2974,380,1977,210,1864,237,285,111,67,70,474,146,3,6,111,154,1187,227,220,85,522,145,12,21,0,44,414,491,1083,208,0,11,47,48,538,147,11,4,9.6,3.5,4.2,4.0,25.4,7.1,0.1,0.2,3.7,5.0,39.9,6.1,7.4,2.8,17.6,4.2,0.6,1.1,0.0,1.5,13.9,16.4,54.8,8.8,0.0,1.5,2.5,2.6,28.9,7.8,0.4,0.1,0.2476,0.4474,0.6029,0.0123,0.4194,1.7296,0.2648,0.9903,0.0393,0.7233,0.0709,0.0,1.8238,0.1703,0.4665,0.4665,0.4665,0.9785,0.0,0.7897,0.9035,0.5403,3.212,0.8832,7.2319,0.446,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0,1725,119,77,272,233,67,82,56,40,0,11,0,11,19,24,0,11,6.4,4.1,9.1,7.3,2.3,2.7,1.9,1.4,0.0,1.0,0.0,1.0,0.6,0.8,0.0,1.0
42,Pennsylvania,PA,42101,Philadelphia County,42101013402,Census Tract 134.02; Philadelphia County; Pennsylvania,0.092128570424,2929,507,2142,308,1901,333,517,342,140,121,448,209,14,21,25,40,438,157,143,120,203,131,0,15,17,50,818,742,596,181,0,11,0,15,600,296,5,11,17.7,11.3,6.2,5.5,23.6,10.2,0.6,0.9,0.9,1.4,15.0,6.1,4.9,3.8,6.9,4.7,0.0,0.8,0.6,1.7,27.9,24.9,27.8,7.4,0.0,1.4,0.0,0.8,31.6,12.2,0.2,0.4,0.5311,0.661,0.5441,0.0249,0.0581,1.8192,0.2942,0.2854,0.0226,0.0734,0.0,0.5101,0.8915,0.0218,0.702,0.702,0.702,0.9162,0.0,0.0,0.92,0.402,2.2382,0.5062,5.6509,0.1874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,2960,14,23,165,122,400,242,109,68,14,23,0,11,130,89,0,11,0.7,1.2,5.6,4.2,13.7,8.3,3.7,2.4,0.5,0.8,0.0,1.0,4.4,3.1,0.0,1.0
42,Pennsylvania,PA,42101,Philadelphia County,42101013500,Census Tract 135; Philadelphia County; Pennsylvania,0.156329610984,4078,563,1913,182,1722,195,227,101,32,31,231,122,53,46,79,65,348,76,771,271,181,97,44,36,15,49,943,738,76,53,0,11,0,15,327,115,0,11,5.6,2.4,1.1,1.0,13.4,6.9,1.7,1.6,1.9,1.6,8.5,2.1,18.9,5.0,4.4,2.7,2.6,2.1,0.4,1.3,23.1,17.8,4.0,2.7,0.0,1.6,0.0,0.9,19.0,6.6,0.0,0.3,0.1049,0.062,0.11,0.0859,0.1803,0.5431,0.0206,0.0645,0.4096,0.0129,0.2835,0.4322,1.2027,0.0388,0.6396,0.6396,0.6396,0.5193,0.0,0.0,0.8194,0.0,1.3387,0.1497,3.7241,0.0279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2073,61,53,570,327,204,143,137,99,0,11,0,11,32,24,0,11,3.5,3.1,14.0,7.2,5.0,3.5,3.4,2.4,0.0,0.7,0.0,0.7,0.8,0.6,0.0,0.7
42,Pennsylvania,PA,42101,Philadelphia County,42101013601,Census Tract 136.01; Philadelphia County; Pennsylvania,0.067689858232,2882,270,1642,112,1559,134,271,115,109,81,330,123,11,18,138,90,479,84,354,106,176,74,12,22,6,44,652,397,632,121,0,11,12,21,372,109,0,11,9.4,3.9,5.2,3.6,21.2,7.7,0.4,0.7,4.8,3.1,16.6,2.8,12.3,3.3,6.1,2.6,0.8,1.4,0.2,1.6,22.6,13.6,38.5,6.9,0.0,1.8,0.8,1.3,23.9,6.2,0.0,0.4,0.2403,0.5664,0.4509,0.0188,0.5589,1.8353,0.3004,0.3698,0.0911,0.0493,0.09,0.3364,0.9366,0.0247,0.6302,0.6302,0.6302,0.9535,0.0,0.515,0.8738,0.0,2.3423,0.5579,5.7444,0.2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1608,75,56,147,85,163,112,205,104,0,11,0,11,99,76,38,38,4.8,3.4,5.1,2.9,5.7,3.8,7.1,3.7,0.0,1.0,0.0,1.0,3.4,2.6,1.3,1.3
42,Pennsylvania,PA,42101,Philadelphia County,42101013602,Census Tract 136.02; Philadelphia County; Pennsylvania,0.095294606824,3975,507,2068,238,1981,245,393,194,60,41,356,120,40,39,82,62,393,133,518,95,200,101,62,49,27,53,1066,722,304,149,0,11,33,30,440,162,1,3,9.9,4.7,2.0,1.4,18.0,5.6,1.2,1.2,2.1,1.6,9.9,3.4,13.0,2.2,5.0,2.6,3.1,2.4,0.7,1.4,26.8,17.8,14.7,7.0,0.0,1.4,1.7,1.5,22.2,7.1,0.0,0.1,0.2573,0.1486,0.3041,0.0545,0.205,0.9695,0.0865,0.0917,0.1093,0.0226,0.3421,0.5441,1.1098,0.0344,0.6912,0.6912,0.6912,0.7983,0.0,0.6956,0.8591,0.0,2.353,0.5615,5.1235,0.123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1329,76,65,261,160,257,155,243,111,0,11,0,11,305,166,0,11,3.8,3.3,6.6,4.1,6.5,3.8,6.1,2.7,0.0,0.8,0.0,0.8,7.7,4.3,0.0,0.8
42,Pennsylvania,PA,42101,Philadelphia County,42101013701,Census Tract 137.01; Philadelphia County; Pennsylvania,0.102113554246,1753,381,1081,230,957,252,195,141,109,98,234,128,52,58,64,62,64,51,115,79,153,99,0,15,0,44,949,427,245,107,0,11,20,35,104,80,0,11,11.1,7.7,7.8,6.5,24.5,11.7,3.7,4.0,3.7,3.5,3.7,2.9,6.6,4.2,8.8,5.1,0.0,1.6,0.0,2.6,54.1,21.3,22.7,8.6,0.0,2.7,2.1,3.6,10.9,8.5,0.0,0.6,0.3005,0.772,0.5765,0.2289,0.4194,2.2973,0.4431,0.0126,0.0316,0.1557,0.0,0.0,0.1999,0.0032,0.852,0.852,0.852,0.8868,0.0,0.7482,0.6715,0.0,2.3065,0.5424,5.6557,0.1883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,786,41,43,582,302,92,91,171,125,0,11,0,11,104,85,0,11,4.3,4.6,33.2,12.3,5.2,5.1,9.8,6.7,0.0,1.7,0.0,1.7,5.9,4.4,0.0,1.7
42,Pennsylvania,PA,42101,Philadelphia County,42101013702,Census Tract 137.02; Philadelphia County; Pennsylvania,0.125583922622,4189,888,2119,324,1938,336,1495,867,193,143,458,160,190,92,194,164,565,291,944,558,510,302,200,178,0,44,2653,961,30,35,0,11,0,15,707,341,58,3,35.7,19.3,8.1,5.6,23.6,7.2,6.4,3.0,4.6,4.0,13.5,5.7,22.5,9.4,12.2,6.0,10.3,9.0,0.0,1.1,63.3,18.6,1.4,1.6,0.0,1.4,0.0,0.8,36.5,13.0,1.4,0.3,0.8563,0.79,0.5441,0.4619,0.5366,3.1889,0.7305,0.2177,0.6847,0.3648,0.8338,0.0,2.101,0.2915,0.8857,0.8857,0.8857,0.3684,0.0,0.0,0.9421,0.7123,2.0228,0.4032,8.1984,0.6172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1521,301,268,2106,909,350,197,109,93,0,11,0,11,88,76,0,11,15.5,12.1,50.3,13.1,8.4,4.8,2.6,2.3,0.0,0.7,0.0,0.7,2.1,1.9,0.0,0.7
42,Pennsylvania,PA,42101,Philadelphia County,42101013800,Census Tract 138; Philadelphia County; Pennsylvania,0.131760010214,2077,421,1160,113,930,142,551,377,86,80,186,100,268,130,167,95,126,89,364,204,332,120,87,68,11,46,1551,462,53,53,0,11,5,16,199,115,0,11,26.5,17.3,6.4,5.8,20.0,10.3,18.1,7.8,8.0,4.7,6.1,3.8,17.5,7.3,16.0,4.8,9.4,7.2,0.6,2.3,74.7,16.3,4.6,4.5,0.0,2.5,0.5,1.7,21.4,10.9,0.0,0.5,0.7503,0.6757,0.4026,0.9124,0.8015,3.5425,0.8164,0.0267,0.3074,0.6326,0.8085,0.5101,2.2853,0.4003,0.9109,0.9109,0.9109,0.5475,0.0,0.4318,0.8512,0.0,1.8305,0.3153,8.5692,0.6761,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1434,66,60,1235,399,121,103,66,43,0,11,0,11,88,97,41,60,7.1,6.1,59.5,10.9,5.8,4.8,3.2,2.1,0.0,1.4,0.0,1.4,4.2,4.6,2.0,3.0
42,Pennsylvania,PA,42101,Philadelphia County,42101013900,Census Tract 139; Philadelphia County; Pennsylvania,0.217351101574,2585,783,1491,430,1221,455,828,394,133,87,505,222,359,207,99,87,391,92,514,252,376,217,426,425,10,46,1914,828,185,112,0,11,0,15,402,125,383,8,37.6,11.9,10.5,8.8,41.4,9.6,18.0,10.0,4.5,3.8,15.1,6.1,19.9,6.2,17.1,9.6,34.9,32.3,0.4,1.8,74.0,22.9,12.5,6.6,0.0,2.0,0.0,1.2,32.9,15.7,14.8,4.5,0.8722,0.8822,0.9047,0.91,0.5236,4.0927,0.9173,0.2901,0.4829,0.6934,0.9982,0.4322,2.8968,0.7526,0.9095,0.9095,0.9095,0.7598,0.0,0.0,0.9253,0.9487,2.6338,0.6859,10.5328,0.8894,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,6.0,2778,78,77,1334,558,545,606,7,11,0,11,0,11,28,49,0,11,6.4,6.6,51.6,18.6,21.1,19.9,0.3,0.5,0.0,1.2,0.0,1.2,1.1,2.0,0.0,1.2
42,Pennsylvania,PA,42101,Philadelphia County,42101014000,Census Tract 140; Philadelphia County; Pennsylvania,0.169809204008,5753,1162,2582,367,2308,399,2173,654,306,263,865,337,117,77,617,380,215,99,965,392,405,165,263,182,6,62,3538,1402,827,350,0,16,192,177,699,184,221,24,37.9,8.4,8.9,6.1,37.5,13.1,3.4,2.4,10.7,6.1,3.7,1.6,16.8,5.7,7.0,2.7,11.4,7.6,0.1,1.2,61.5,21.0,32.0,12.8,0.0,1.2,8.3,7.5,30.3,8.1,3.8,0.9,0.8737,0.8293,0.8626,0.2084,0.8905,3.6645,0.8411,0.0126,0.2652,0.0758,0.8612,0.2989,1.5137,0.0868,0.8787,0.8787,0.8787,0.933,0.0,0.9788,0.9129,0.8456,3.6703,0.9709,9.7272,0.8229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,3.0,3915,262,164,2411,772,334,192,358,208,0,16,0,16,226,286,209,221,11.4,6.9,41.9,10.8,5.8,3.6,6.2,4.2,0.0,0.5,0.0,0.5,3.9,4.7,3.6,3.5
42,Pennsylvania,PA,42101,Philadelphia County,42101014100,Census Tract 141; Philadelphia County; Pennsylvania,0.21704337828,2982,484,1424,244,1380,233,1664,517,155,177,797,305,503,209,207,182,576,159,288,156,728,275,83,84,316,174,2220,528,534,147,0,11,125,158,530,204,259,36,55.8,14.8,12.2,12.7,57.8,19.8,22.0,7.6,6.9,6.2,19.3,5.3,9.7,4.8,24.4,8.9,6.0,6.0,10.8,5.7,74.4,12.9,37.5,8.1,0.0,2.1,9.1,11.3,38.4,13.6,8.7,1.9,0.9674,0.9213,0.9897,0.9508,0.7416,4.5708,0.9788,0.5177,0.0542,0.9404,0.6291,0.9578,3.0992,0.8365,0.91,0.91,0.91,0.9524,0.0,0.9841,0.9515,0.9244,3.8124,0.9856,12.3924,0.9879,1.0,1.0,1.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,11.0,4010,432,206,1511,487,223,158,399,198,19,32,0,11,68,74,0,11,31.3,13.3,50.7,11.2,7.5,5.6,13.4,6.5,0.6,1.1,0.0,1.0,2.3,2.6,0.0,1.0
42,Pennsylvania,PA,42101,Philadelphia County,42101014201,Census Tract 142.01; Philadelphia County; Pennsylvania,0.11224950395,3295,475,1675,206,1609,201,95,63,35,36,107,68,65,65,27,33,146,74,320,147,194,82,0,15,0,44,719,650,541,188,0,11,13,22,256,118,5,10,2.9,1.9,1.3,1.4,6.7,4.1,2.3,2.3,0.8,1.0,4.4,2.2,9.7,3.6,5.9,2.6,0.0,0.9,0.0,1.4,21.8,19.5,32.3,10.5,0.0,1.8,0.8,1.4,15.9,6.9,0.2,0.3,0.027,0.0758,0.0103,0.1278,0.0485,0.2894,0.0056,0.0161,0.0542,0.0446,0.0,0.0,0.1149,0.0021,0.62,0.62,0.62,0.9344,0.0,0.515,0.7776,0.402,2.629,0.6824,3.6533,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2949,11,17,146,117,301,186,179,127,8,15,0,11,85,77,0,11,0.7,1.1,4.4,3.6,9.1,5.0,5.4,4.0,0.2,0.4,0.0,0.9,2.6,2.4,0.0,0.9
42,Pennsylvania,PA,42101,Philadelphia County,42101014202,Census Tract 142.02; Philadelphia County; Pennsylvania,0.198715502442,2273,455,1553,276,1389,288,82,79,24,33,318,217,9,15,271,237,104,69,92,36,104,66,0,15,0,44,498,594,806,206,0,11,48,41,200,212,5,2,3.6,3.4,1.2,1.7,22.9,14.9,0.4,0.8,11.9,9.5,4.6,3.1,4.0,1.5,4.6,2.9,0.0,1.1,0.0,2.0,21.9,25.8,51.9,9.5,0.0,1.9,3.4,2.9,14.4,13.4,0.2,0.1,0.0423,0.0682,0.5188,0.0188,0.9198,1.5679,0.2248,0.0173,0.019,0.0156,0.0,0.0,0.0519,0.0009,0.6209,0.6209,0.6209,0.9762,0.0,0.8662,0.7547,0.402,2.9991,0.8268,5.2398,0.1368,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3774,63,89,139,124,213,256,130,141,0,11,0,11,16,24,0,11,4.5,6.3,6.1,5.2,9.4,10.6,5.7,6.1,0.0,1.3,0.0,1.3,0.7,1.1,0.0,1.3
42,Pennsylvania,PA,42101,Philadelphia County,42101014300,Census Tract 143; Philadelphia County; Pennsylvania,0.220449184022,1979,243,1027,139,957,138,213,92,31,24,125,52,35,27,95,40,127,25,181,49,310,124,6,14,20,47,355,330,125,50,0,11,6,14,116,47,0,11,10.8,4.5,2.0,1.5,13.1,5.1,2.0,1.5,4.8,2.0,6.4,1.5,9.1,2.6,15.7,5.4,0.6,1.5,1.1,2.5,17.9,16.5,12.1,4.6,0.0,2.9,0.6,1.5,12.1,5.4,0.0,0.6,0.2873,0.1486,0.1012,0.1067,0.5589,1.2027,0.1368,0.0299,0.051,0.6115,0.0709,0.6414,1.4047,0.0659,0.5511,0.5511,0.5511,0.753,0.0,0.4615,0.7041,0.0,1.9186,0.3503,5.0771,0.1168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2136,32,27,132,105,91,61,128,68,0,11,0,11,4,10,0,11,3.3,2.8,6.7,5.1,4.6,2.9,6.5,3.4,0.0,1.5,0.0,1.5,0.2,0.5,0.0,1.5
42,Pennsylvania,PA,42101,Philadelphia County,42101014400,Census Tract 144; Philadelphia County; Pennsylvania,0.235307161186,5346,846,2899,372,2671,395,889,413,130,137,391,177,544,301,457,375,361,182,416,195,324,146,82,70,527,406,2356,1041,810,325,0,16,81,77,573,199,54,7,16.6,7.3,3.0,3.0,14.6,6.3,11.8,5.6,8.5,6.4,6.8,3.6,7.8,3.3,6.1,2.7,3.1,2.6,10.2,7.7,44.1,18.2,27.9,10.6,0.0,1.0,3.0,2.8,21.5,7.7,1.0,0.2,0.4935,0.277,0.1556,0.7734,0.8232,2.5227,0.5163,0.0357,0.0419,0.0493,0.3421,0.954,1.423,0.0685,0.8148,0.8148,0.8148,0.9165,0.0,0.8379,0.8515,0.6765,3.2824,0.9018,8.0429,0.5858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3812,312,179,253,187,1315,628,609,371,0,16,0,16,136,102,43,52,11.7,6.4,4.7,3.6,24.6,9.7,11.4,6.8,0.0,0.6,0.0,0.6,2.5,2.0,0.8,1.0
42,Pennsylvania,PA,42101,Philadelphia County,42101014500,Census Tract 145; Philadelphia County; Pennsylvania,0.12411827943,2218,487,983,175,920,187,729,203,69,52,441,174,279,100,113,58,302,102,567,261,541,189,232,138,107,80,2023,494,119,68,0,11,9,17,439,120,143,93,35.1,5.6,7.5,5.4,47.9,16.2,20.3,8.6,5.1,2.8,13.6,5.2,25.6,8.8,24.4,7.6,25.2,14.1,4.9,3.5,91.2,9.8,12.1,6.6,0.0,3.0,1.0,1.8,47.7,13.7,6.4,4.0,0.8499,0.7509,0.9512,0.9358,0.5865,4.0743,0.9153,0.2218,0.8391,0.9404,0.9862,0.8957,3.8832,0.9835,0.9546,0.9546,0.9546,0.753,0.0,0.5618,0.9776,0.8989,3.1913,0.8785,12.1034,0.9823,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,1823,149,82,1482,441,341,150,79,47,0,11,0,11,79,92,42,72,16.2,9.6,66.8,10.1,15.4,6.9,3.6,2.3,0.0,1.3,0.0,1.3,3.6,3.8,1.9,3.1
42,Pennsylvania,PA,42101,Philadelphia County,42101014600,Census Tract 146; Philadelphia County; Pennsylvania,0.171833922896,4745,515,1340,158,1200,151,1046,267,256,171,553,144,207,95,328,197,516,111,476,207,655,216,162,122,170,135,3032,588,442,107,0,11,53,39,495,133,2150,52,41.6,8.0,11.3,6.7,46.1,10.5,15.1,6.9,6.9,3.7,10.9,2.7,10.0,3.4,13.8,4.0,13.5,10.0,3.7,2.9,63.9,10.3,33.0,7.0,0.0,2.2,4.4,3.2,41.3,9.0,45.3,5.0,0.9036,0.9025,0.9406,0.8581,0.7416,4.3464,0.955,0.1213,0.0592,0.4743,0.8971,0.8643,2.4162,0.4829,0.8866,0.8866,0.8866,0.9362,0.0,0.9109,0.9624,0.9836,3.7931,0.9841,11.4423,0.9541,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,7.0,10463,308,86,1916,500,191,142,702,262,2,4,0,11,195,114,26,32,25.7,7.2,40.4,7.5,4.0,3.0,14.8,5.3,0.0,0.1,0.0,0.6,4.1,2.5,0.5,0.7
42,Pennsylvania,PA,42101,Philadelphia County,42101014700,Census Tract 147; Philadelphia County; Pennsylvania,0.130377765054,3311,587,1624,235,1375,262,2453,532,133,106,1080,323,117,114,178,150,34,41,510,237,431,175,123,95,31,63,2083,681,336,210,0,11,0,15,820,220,223,7,79.4,8.3,7.3,6.3,78.5,18.1,20.6,15.8,5.4,4.5,1.0,1.2,15.4,6.1,13.1,5.1,8.9,6.7,1.0,1.9,62.9,17.3,20.6,12.6,0.0,1.8,0.0,1.1,59.6,16.8,6.7,1.2,0.9974,0.7418,0.9997,0.9379,0.617,4.2938,0.9479,0.0047,0.1984,0.4241,0.7882,0.6253,2.0407,0.2594,0.884,0.884,0.884,0.8715,0.0,0.0,0.9938,0.9054,2.7707,0.7368,9.9892,0.8432,1.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,5.0,6967,198,203,1279,560,311,210,282,216,0,11,0,11,211,192,0,11,14.4,14.4,38.6,13.1,9.4,6.4,8.5,6.5,0.0,0.9,0.0,0.9,6.4,5.6,0.0,0.9
42,Pennsylvania,PA,42101,Philadelphia County,42101014800,Census Tract 148; Philadelphia County; Pennsylvania,0.07379374475,898,326,635,142,510,144,499,208,11,17,219,135,140,92,61,98,217,92,130,119,159,91,39,61,0,44,856,327,245,96,0,11,14,24,290,136,17,11,55.6,11.4,2.6,4.2,42.9,23.5,20.7,14.0,6.8,9.9,24.2,12.2,14.5,9.5,17.7,11.3,7.6,11.8,0.0,4.9,95.3,11.4,38.6,12.4,0.0,4.6,2.7,4.6,56.9,19.6,1.9,1.0,0.9671,0.2197,0.9176,0.9396,0.733,3.777,0.8647,0.7946,0.1585,0.7275,0.7279,0.0,2.4085,0.4768,0.9713,0.9713,0.9713,0.9538,0.0,0.8118,0.9915,0.7457,3.5028,0.9474,10.6596,0.9,1.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,6.0,477,130,80,601,274,12,18,176,160,0,11,0,11,50,60,17,23,25.5,14.4,66.9,16.0,1.3,2.0,19.6,15.8,0.0,3.3,0.0,3.3,5.6,6.4,1.9,2.6
42,Pennsylvania,PA,42101,Philadelphia County,42101014900,Census Tract 149; Philadelphia County; Pennsylvania,0.17498914844,4318,1085,2432,452,2086,465,2279,1228,217,141,1117,523,528,257,539,507,770,228,1025,591,984,302,438,437,46,78,4147,1089,414,260,0,11,32,53,944,253,31,4,52.8,25.2,10.3,7.5,53.5,22.1,18.3,9.0,12.5,10.5,17.8,6.8,23.7,8.7,22.8,7.8,21.0,20.4,1.1,1.8,96.0,7.4,17.1,10.2,0.0,1.2,1.5,2.5,45.3,14.8,0.7,0.2,0.9589,0.8778,0.9785,0.9141,0.9301,4.6594,0.9853,0.4351,0.7533,0.916,0.9715,0.6414,3.7173,0.9662,0.9763,0.9763,0.9763,0.8336,0.0,0.6641,0.9718,0.6314,3.1009,0.8515,12.4539,0.9903,1.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,8.0,2196,316,173,3334,1135,436,233,37,57,0,11,0,11,283,255,57,88,15.1,8.2,77.2,9.8,10.1,5.8,0.9,1.3,0.0,0.7,0.0,0.7,6.6,6.0,1.3,2.0
